Year,Date,Site,Transect,Transect Length (m),Observer,Notes,"Agelas clathrodes, Agelas citrina or Clathria faviformis",Agelas conifera,Agelas spp.,Ailochroia crassa and Verongula rigida,Amphimedon compressa,Amphimedon sp. (complanata?),"Aplysina (fistularis, insularis, fulva)",Aplysina cauliformes,"Aplysina lacunosa, Suberia sp. And Verongula reiswigi",Callyspongia fallax,Callyspongia plicifera,Callyspongia vaginalis,Cervicornia cuspidifera,Chondrilla caribensis ,Cinachyrella kuekenthali,Clathria virgultosa/Raphidophlus juniperus,Cliona delithrix,Cliona laticavicola,Cliona varians,Cribochalina vasculum/Petrosia pellasarca,Desmapsamma anchorata,Disidea sp. (etheria),Disidea janiae,Ectoplasia ferox,Halisarca cerulea,Iotrocha birotula,Ircinia campana,Ircinia felix,Ircinia strobilina ,Monanchora arbuscula,Mycale laevis,Mycale laxissima,Neofibularia nolitangere,Neopetrosia proxima (may include Xestospongia subtriangularis),Niphates erecta (may include N. amorpha),Plakortis sp.,Dictyonella (Scopalina) funicularis ,Scopalina ruetzleri ,Spirastrella coccinea and S. hartmani,Tectitethya crypta ,Xestospongia muta,unidentified ,Red Encrusting,Orange encrusting, Like C. fallax but soft with pinched tube ends,Iotrocha sp. ,Niphates sp. Or Lissodendoryx?,Pandaros acanthifolium,Higginsia coralloides (may  include Ptilocaulis walpersii),Hyrtios sp or Spheciosphongia vesparium,Breadcrumb (Svenzea zeai or S. cristinae or Calyx podatypa),"""Ircinia smooth"" (Spongia?)",Amphimedon viridis,Spongosorites coralliphaga,Artemisina melana or Iotrocha arenosa,Clathria venosa,Dragmacidon reticulatum,"Black, spiny, purple exudate but not slimy",,,,,,,,,,,,,,,,,,,,,
2009,19-Aug,iguana,T,29.7,L Jarecki,,1,0,0,4,5,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,19-Aug,iguana,1,30.3,L Jarecki,,0,1,0,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,19-Aug,iguana,2,29.5,L Jarecki,,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,21-Aug,monkey,T,29.5,L Jarecki,,0,0,0,1,12,2,1,3,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,2,2,3,0,0,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,21-Aug,monkey,1,30.4,L Jarecki,,0,0,0,0,12,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,3,0,3,5,5,4,1,0,10,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2009,21-Aug,monkey,2,29.9,L Jarecki,,0,0,0,2,11,2,0,0,0,1,1,4,0,0,3,2,0,0,0,2,0,1,0,0,0,3,2,0,4,3,7,0,0,11,8,3,0,0,2,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2009,22-Aug,muskN,T,30,L Jarecki,,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,22-Aug,muskN,1,30,L Jarecki,,0,0,0,1,2,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,22-Aug,muskN,2,30,L Jarecki,,0,0,0,1,2,0,1,9,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,19-Aug,pelican,1,30,L Jarecki,,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,19-Aug,pelican,2,30,L Jarecki,,0,0,0,1,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,7,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2009,19-Aug,pelican,3,30,L Jarecki,Perm T not found,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,2,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,21-Aug,white,T,30,L Jarecki,,0,0,0,2,10,0,3,13,0,1,0,1,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,21-Aug,white,1,29.5,L Jarecki,,0,0,0,3,3,0,2,14,1,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2009,21-Aug,white,2,30,L Jarecki,,0,0,0,3,1,1,3,2,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,bigelow,T,30,L Jarecki,,0,0,0,2,8,5,0,3,2,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,2,7,5,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,bigelow,1,30,L Jarecki,,0,0,0,2,9,2,0,3,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,2,3,0,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,bigelow,2,29.5,L Jarecki,,0,0,0,0,9,3,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,2,0,0,7,2,1,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,crab,T,29.9,L Jarecki,,0,0,0,0,5,1,0,4,2,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,crab,1,29.9,L Jarecki,,0,0,0,2,7,1,1,3,4,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,crab,2,30,L Jarecki,,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,crab,T,30,L Jarecki,,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,crab,1,30,L Jarecki,,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,crab,2,30,L Jarecki,,0,0,0,1,8,0,5,7,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,grand,T,30,L Jarecki,,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,7,1,0,0,1,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,grand,1,30,L Jarecki,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,3,0,0,1,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,grand,2,30,L Jarecki,,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,0,6,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,iguana,T,29.8,L Jarecki,,0,0,0,5,3,1,0,4,4,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,iguana,1,30,L Jarecki,,0,0,0,3,2,1,0,7,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,3,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,iguana,2,30,L Jarecki,,0,0,0,7,3,0,1,6,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,monkey,T,30,L Jarecki,,0,0,0,0,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2,2,1,2,0,0,0,0,4,2,3,0,0,5,9,1,0,1,2,0,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,monkey,1,30,L Jarecki,,0,0,0,1,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,6,4,5,0,0,6,5,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,monkey,2,30,L Jarecki,,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,2,0,0,0,1,0,1,3,4,7,0,0,12,8,5,0,1,4,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,muskN,T,30,L Jarecki,,0,0,0,2,5,0,0,5,5,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,muskN,1,29.9,L Jarecki,,1,0,0,4,4,0,0,12,7,0,0,0,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,2-Aug,muskN,2,29.5,L Jarecki,,0,0,0,1,10,1,0,6,6,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,muskN,T,30,L Jarecki,,1,0,0,1,6,2,3,4,6,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,muskN,1,29.9,L Jarecki,,0,0,0,5,3,0,0,5,8,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,muskN,2,29.5,L Jarecki,,0,0,0,1,4,0,1,7,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,pelican,1,30,L Jarecki,,0,2,0,3,7,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,pelican,2,30,L Jarecki,,0,0,0,1,7,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,1,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,4-Aug,pelican,3,30,L Jarecki,Perm T not found,0,0,0,0,3,1,2,2,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,4,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,white,T,30,L Jarecki,,0,0,0,2,0,0,1,3,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,white,1,30,L Jarecki,,0,0,0,5,6,1,0,5,2,2,0,0,0,15,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2010,5-Aug,white,2,30,L Jarecki,,0,0,0,6,5,1,1,10,0,0,0,0,0,18,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,7-Aug,bigelow,T,30,L Jarecki,,0,0,0,2,5,6,0,1,2,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,6,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,7-Aug,bigelow,1,30,L Jarecki,,0,0,0,4,8,2,13,0,1,1,0,2,0,5,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,6,1,2,0,6,5,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,7-Aug,bigelow,2,30,L Jarecki,,1,0,0,8,8,2,0,6,1,1,0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,10,1,0,0,6,8,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,7-Aug,bigelow,T,30,E MacLean,,0,0,0,3,8,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6,4,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,7-Aug,bigelow,1,30,E MacLean,,0,0,0,3,5,2,9,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,6,3,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,7-Aug,bigelow,2,30,E MacLean,,0,0,0,4,5,1,2,4,1,2,0,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,3,0,3,5,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,6-Aug,crab,T,30,L Jarecki,,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,6-Aug,crab,1,30,L Jarecki,,0,0,0,1,9,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,6-Aug,crab,2,30,L Jarecki,,1,1,0,2,4,1,0,6,1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,crab,T,30,L Jarecki,,0,0,0,2,6,0,5,2,2,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,crab,1,30,L Jarecki,,0,1,0,4,6,1,3,5,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,4,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,crab,2,30,L Jarecki,,0,0,0,0,9,0,3,5,1,0,0,0,0,3,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,6-Aug,crab,T,30,E MacLean,,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,6-Aug,crab,1,30,E MacLean,,0,0,1,3,9,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,4,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,6-Aug,crab,2,30,E MacLean,,0,0,1,4,9,1,1,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,crab,T,30,E MacLean,,0,0,0,1,6,0,6,1,2,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,crab,1,30,E MacLean,3rd T not counted,1,0,2,2,7,1,4,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,8-Aug,grand,T,30,L Jarecki,,0,0,0,1,0,1,0,1,0,0,0,2,0,0,3,0,0,9,0,2,0,0,0,0,0,0,0,2,2,5,2,0,0,1,9,0,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
2011,8-Aug,grand,1,30,L Jarecki,,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,7,2,0,0,0,0,0,0,1,2,1,2,9,0,0,0,4,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
2011,8-Aug,grand,2,30,L Jarecki,,2,0,0,0,0,0,3,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,6,3,0,0,2,6,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,8-Aug,grand,T,30,E MacLean,,0,0,0,0,0,0,1,2,0,0,0,3,0,2,3,1,5,3,0,1,0,0,0,0,0,0,0,1,3,3,2,0,0,2,8,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
2011,8-Aug,grand,1,30,E MacLean,3rd T not counted,1,0,0,0,0,1,2,0,1,2,0,1,0,2,1,2,0,11,2,0,0,0,0,0,0,1,2,0,1,8,0,0,0,1,7,0,0,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,iguana,T,30,E MacLean,,0,0,1,5,7,1,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,iguana,1,30,E MacLean,,0,0,0,3,10,2,1,14,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,1,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,iguana,2,30,E MacLean,,2,0,0,4,8,1,1,13,1,0,0,0,0,1,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,iguana,T,30,L Jarecki,,0,0,0,5,4,1,0,4,2,0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,iguana,1,30,L Jarecki,,0,0,0,2,6,1,0,11,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,10-Aug,iguana,2,30,L Jarecki,,1,1,0,2,3,1,2,11,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,15-Aug,iguana,T,30,L Jarecki,,0,0,0,6,4,1,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,15-Aug,iguana,1,30,L Jarecki,,1,0,0,2,11,1,1,11,2,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,15-Aug,iguana,2,30,L Jarecki,,2,0,0,1,5,2,3,10,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,15-Aug,iguana,T,30,L Jarecki,rep same dive,0,0,1,9,6,0,0,3,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,15-Aug,iguana,1,30,L Jarecki,rep same dive,1,0,0,3,11,1,4,8,3,0,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,7,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,15-Aug,iguana,2,30,L Jarecki,rep same dive,4,0,0,3,5,1,2,9,2,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,7,1,0,0,1,1,1,0,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2011,9-Aug,monkey,T,30,E MacLean,,0,0,0,0,8,1,1,3,1,0,0,3,0,0,2,1,0,0,0,0,3,0,0,0,0,3,0,2,0,3,4,0,0,9,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
